"","x"
"17347","COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)O3)cc1"
"17348","CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C"
"17349","COCC(=O)N1C[C@@H]2[C@H](c3ccccc31)[C@H](CO)N2Cc1ccccc1"
"17350","CN1C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@H]2O[C@@H](CC(=O)NCCN3CCCCC3)CC[C@@H]21"
"17351","CCCCCCCCCCCCCCCCCCc1ccc(C(=O)/C=C/C(=O)O)cc1"
"17352","C[C@@H](NC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2cccc(Cl)c2)O1)c1ccccc1"
"17353","C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)C(=O)Nc1ccc(F)cc1"
"17354","Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C"
"17355","COc1cccc(-c2cnc3c(c2)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)CC2CCCC2)O3)c1"
"17356","CC(=O)N(C)C[C@@H]1[C@@H](c2ccc(C3=CCCCC3)cc2)[C@@H](CO)N1CC1CC1"
"17357","C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)S(=O)(=O)c1ccsc1"
"17358","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)S(C)(=O)=O)O2"
"17359","COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccncc1)CC31CN(C(=O)CN(C)C)C1"
"17360","C[C@@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O"
"17361","CCCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C(=O)N2C)O1"
"17362","C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Cc1ccccc1"
"17363","CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1"
"17364","C/C=C/c1ccc([C@H]2[C@@H](CO)N(C(C)=O)C23CN(C(=O)NC2CCCCC2)C3)cc1"
"17365","COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1cccc(F)c1)CC31CN(Cc2nccs2)C1"
"17366","CNC[C@@H]1Oc2ncc(-c3ccccc3F)cc2C(=O)N([C@@H](C)CO)C[C@@H]1C"
"17367","CN1CCN(C(=O)c2cc3c(c(-c4cccc(-c5ccccc5F)c4)n2)[C@H](CCO)N([S@@](=O)C(C)(C)C)C3)CC1"
"17368","O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1)NCc1cccnc1"
"17369","CCS(=O)(=O)N1CCCCN2[C@H](C1)[C@H](c1ccc(C#Cc3ccccn3)cc1)[C@@H]2CO"
"17370","O=C(NC[C@H]1[C@H](c2ccccc2)[C@@H](CO)N1C(=O)Cc1ccncc1)C1CCC1"
"17371","COc1ccc(S(=O)(=O)N(C)C[C@H]2OCc3cnnn3CCCC(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"17372","O=C(NCCCN1CCOCC1)[C@H]1[C@@H]2N[C@@H](Cn3c2ccc(C2=CCCCC2)c3=O)[C@@H]1CO"
"17373","O=C(C[C@H]1C=C[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@H](CO)O1)NC1CCCCC1"
"17374","Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1"
"17375","Cc1ccc(S(=O)(=O)/C(C#N)=C/Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1"
"17376","CO[C@H](CN(C)C(=O)c1ccc2c(c1)OCO2)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1"
"17377","O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1"
"17378","O=C(Cc1cccnc1)N1CC(=O)N2[C@H](CO)[C@H](c3ccc(/C=C/c4ccccc4)cc3)[C@@H]2C1"
"17379","CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O"
"17380","CC(C)NC(=O)NCC[C@H]1CC[C@H](NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)[C@H](CO)O1"
"17381","C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)C(=O)Nc1ccc(F)cc1"
"17382","CC(C)NC(=O)N(C)C[C@@H]1Oc2ccc(NC(=O)Cc3cn(C)c4ccccc34)cc2CC(=O)N([C@@H](C)CO)C[C@@H]1C"
"17383","CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)N3CCN(C)CC3)O[C@@H]1CO2"
"17384","O=C(CCc1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1"
"17385","C=C1C2=C(C(=O)N1OC)[C@H](O)[C@](C)(O)[C@H](CCCCC)O2"
"17386","COc1cccc(C#Cc2ccc([C@H]3[C@H](CO)N4C(=O)CN(C(=O)Cc5cccnc5)C[C@@H]34)cc2)c1"
"17387","CN1[C@H](C(=O)NCC2CCCCC2)[C@@H](CO)[C@@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@@H]21"
"17388","COc1ccc(NC(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@H](C)O3)cc1"
"17389","O=C(CC1CC1)N1CC2(C1)[C@H](c1ccccc1)[C@@H](CO)N2Cc1cccc(F)c1"
"17390","O=C(O)c1ccccc1-c1noc(-c2ccccc2F)n1"
"17391","N#C[C@H]1[C@@H](c2ccc(C3=CCCCC3)cc2)[C@@H](CO)N1C(=O)CN1CCOCC1"
"17392","CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C(=O)NC(C)C)C[C@@H]1C"
"17393","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)Nc1ccc(F)cc1"
"17394","C[C@@H](NC(=O)C[C@H]1C=C[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)c1ccccc1"
"17395","CC(=O)Oc1cccc(O)c1"
"17396","O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cccc(C(F)(F)F)c2)O1)NCCc1ccncc1"
"17397","CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C"
"17398","Cc1noc(C)c1NC(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)NCC3CC3)CC[C@H]21"
"17399","N#C[C@@H]1[C@H](c2ccccc2)[C@@H](CO)N1C(=O)c1ccccc1F"
"17400","CCCC#Cc1ccc([C@H]2[C@@H](C#N)N(S(C)(=O)=O)[C@H]2CO)cc1"
"17401","Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)O3)cc1"
"17402","O=C(O)C[C@H]1C=C[C@H](NC(=O)c2ccccc2F)[C@H](CO)O1"
"17403","CC(C)NC[C@H]1[C@@H](c2ccc(C3=CCCCC3)cc2)[C@@H](CO)N1C(=O)NC(C)C"
"17404","CN1CCN(C(=O)c2cc3c(c(-c4cccc(-c5ccc(C(=O)N(C)C)cc5)c4)n2)[C@@H](CCO)N([S@](=O)C(C)(C)C)C3)CC1"
"17405","COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(/C=C/c4ccccc4)c3=O)[C@H]2N1C(=O)C1CCCC1"
"17406","O=C(CNc1cccc2ccccc12)N/N=C/c1ccc([N+](=O)[O-])o1"
"17407","O=C(Cc1ccccn1)N[C@@H]1CC[C@H](CCn2cc(-c3ccccc3)nn2)O[C@H]1CO"
"17408","CCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(Cc1ccncc1)[C@H](C)CO2"
"17409","O=C(C1CCOCC1)N1CC(=O)N2[C@H](CO)[C@@H](c3ccc(/C=C/c4ccccc4)cc3)[C@H]2C1"
"17410","CC(C)(C)n1ncc2c(=O)n(Cc3ccccc3Br)cnc21"
"17411","CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@H](C)CN(CC1CCCC1)[C@@H](C)CO2"
"17412","O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@@H]2[C@H](CO)O1)NCCN1CCCCC1"
"17413","O=C1CN(S(=O)(=O)c2cccc(F)c2)C[C@H]2[C@@H](c3ccc(C4=CCCC4)cc3)[C@H](CO)N12"
"17414","COC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@@H]1N2CC1CCCC1"
"17415","C[C@@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(C)(=O)=O)ccc2O1"
"17416","O=C(CN1CCOCC1)N1CCCCN2[C@H](C1)[C@@H](c1ccc(Br)cc1)[C@@H]2CO"
"17417","O=C(C[C@@H]1CC[C@H](NC(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](CO)O1)NCc1cc(F)cc(F)c1"
"17418","COCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@H](C)CN(Cc1ccccn1)[C@@H](C)CO2"
"17419","COc1cccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@H]2CC[C@H](CC(=O)NCCCN4CCOCC4)O[C@@H]2CO3)c1"
"17420","CCN1[C@@H]2c3ccc(-c4ccccc4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)NCCCN1CCOCC1"
"17421","O=C(CCCCCC(=O)N/N=C/c1ccc(-c2cccs2)cc1)NO"
"17422","C[C@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)CCC(F)(F)F"
"17423","CO[C@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1"
"17424","C[C@H](NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@H](C)CO)C[C@@H]1C)c1ccccc1"
"17425","COc1ccc(S(=O)(=O)N2CCC3(CC2)CN(Cc2ccccc2OC)[C@@H](CO)c2[nH]c4cc(OC)ccc4c23)cc1"
"17426","Cc1ccccc1S(=O)(=O)N1CCCCN2[C@@H](CO)[C@@H](c3ccc(-c4cccnc4)cc3)[C@@H]2C1"
"17427","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)NC1CCCCC1)O2"
"17428","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O"
"17429","CC(C)CC#Cc1ccc([C@H]2[C@H]3CN(C(=O)Nc4cc(F)ccc4F)CC(=O)N3[C@H]2CO)cc1"
"17430","CN(C)c1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3cc(F)ccc3F)O[C@@H](CO)[C@@H]1O2"
"17431","CO[C@@H](CN(C)S(=O)(=O)c1ccccc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO"
"17432","O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1cc(F)ccc1F"
"17433","CN1C(=O)c2cc(NS(=O)(=O)c3cccc(F)c3)ccc2OC[C@H]2O[C@@H](CC(=O)NCCN3CCCCC3)CC[C@@H]21"
"17434","COc1ccccc1CN1[C@@H]2c3ccc(C4=CCCC4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)N(C)C"
"17435","CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2ccc(Cl)c(Cl)c2)O1"
"17436","O=C(CN1CCOCC1)N1CC(=O)N2[C@H](C1)[C@H](c1ccc(C3=CCCCC3)cc1)[C@@H]2CO"
"17437","COc1ccc(-c2cn(CC[C@@H]3CC[C@H](NC(=O)CCN4CCCCC4)[C@H](CO)O3)nn2)cc1"
"17438","C/C=C/c1ccc([C@@H]2[C@@H](CO)N(C(C)=O)[C@@H]2CN(C)C(=O)c2ccccn2)cc1"
"17439","CO[C@H](CN(C)C(=O)c1ccccc1F)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(C)cc1"
"17440","O=C(Cc1ccccn1)N[C@@H]1CC[C@H](CCn2cc(-c3ccccc3)nn2)O[C@@H]1CO"
"17441","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2C(F)(F)F)OCc2cn(nn2)CCCC1=O"
"17442","C/C=C/c1ccc([C@@H]2[C@H](CO)N3CCCCN(C(=O)Nc4ccc(F)cc4)C[C@@H]23)cc1"
"17443","C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1"
"17444","CC(=O)N1[C@@H]2c3ccc(C4=CCCCC4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)NCc1cc(F)cc(F)c1"
"17445","Cc1cccn2cc(COc3ccc(F)cc3Cl)nc12"
"17446","CO[C@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccccc1"
"17447","CC(=O)[C@@]1(O)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O"
"17448","O=C(Cn1c(=O)c2cccn2c2cccnc21)NCCCN1CCN(c2ccccc2)CC1"
"17449","O=C(C[C@@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCc1ccncc1"
"17450","CCC(=O)N1[C@@H](CO)[C@H](c2ccccc2)[C@@H]1CN(C)C(=O)CN1CCOCC1"
"17451","CCCC#Cc1ccc([C@H]2[C@@H](CO)N3C(=O)CN(C(=O)c4cccnc4)C[C@H]23)cc1"
"17452","Cc1nc(-c2ccccc2)c(-c2ccncc2)o1"
"17453","CN(C)C(=O)c1cccc(-c2ccc([C@@H]3[C@@H](CO)N4CCCCN(CCC(F)(F)F)C[C@H]34)cc2)c1"
"17454","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"17455","COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CC1)CC31CCN(C(=O)NC2CCCC2)CC1"
"17456","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc2ccc(NC(=O)CCC(F)(F)F)cc2CC1=O"
"17457","COCC(=O)Nc1ccc2c(c1)OC[C@@H](C)N(C(=O)CN1CCOCC1)C[C@@H](C)[C@H](OC)CN(C)C2=O"
"17458","N[C@H](CCC(=O)NCCc1ccc(O)c(O)c1)C(=O)O"
"17459","COC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)c4cccc(Cl)c4)cc3C(=O)N2C)O1"
"17460","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C3=CCCCC3)cnc2O[C@@H]1CN(C)C(=O)c1ccccc1"
"17461","CC(C)NC(=O)N1[C@@H](CO)[C@@H]2c3ccccc3N(C)C[C@@H]21"
"17462","Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1"
"17463","Cc1ccc(S(=O)(=O)N2C[C@H](O)COC[C@@H]3O[C@@H](CC(=O)NCc4ccc5c(c4)OCO5)CC[C@H]32)cc1"
"17464","Cc1noc(C)c1NC(=O)N1C[C@@H](O)COC[C@@H]2O[C@H](CC(=O)NCC3CC3)CC[C@H]21"
"17465","O=C(c1cccc(F)c1)N1CC2(C1)[C@H](c1ccccc1)[C@@H](CO)N2Cc1ccccn1"
"17466","CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc3c(c2)CCC3)CC1"
"17467","CN(C)C(=O)c1ccc(-c2ccc([C@@H]3[C@H](CO)N4CCCCN(Cc5cccnc5)C[C@@H]34)cc2)cc1"
"17468","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O"
"17469","COCC(=O)N1[C@H](CO)[C@H]2c3ccccc3NC[C@H]21"
"17470","CN1CCN(C(=O)C[C@@H]2CC[C@H]3[C@@H](COC[C@@H](O)CN3C(=O)Nc3ccc4c(c3)OCO4)O2)CC1"
"17471","C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)C(=O)[C@@H](Cc1ccccc1)N(C)C"
"17472","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)C1CCCCC1"
"17473","COCC(=O)N1[C@H](CO)[C@H](c2ccc(C#CCC3CCCC3)cc2)[C@@H]1C#N"
"17474","Cc1noc(C)c1NC(=O)N(C)C[C@H]1OCc2cn(nn2)CCCC(=O)N([C@@H](C)CO)C[C@H]1C"
"17475","COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1cc(F)ccc1F)CC31CN(C(=O)C2CCC2)C1"
"17476","Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12"
"17477","COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1"
"17478","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"17479","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(F)c2)Oc2cc(C#CCN(C)C)ccc2S1(=O)=O"
"17480","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2ccc(N(C)C)cc2C1=O"
"17481","Cc1ccc(OC(=O)N(C)C[C@@H]2OCc3cnnn3CCCC(=O)N([C@@H](C)CO)C[C@H]2C)cc1"
"17482","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)Cc1ccccc1"
"17483","COc1ccc2c3c(n(C)c2c1)[C@@H](CO)N(CC1CC1)CC31CN(S(=O)(=O)c2cn(C)cn2)C1"
"17484","CO[C@@H](CN(C)Cc1ccc(-c2ccccn2)cc1)[C@@H](C)CN(C(=O)Nc1ccc(F)cc1)[C@@H](C)CO"
"17485","C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)Cc1ccncc1"
"17486","CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3F)ccc2OC[C@@H](C)N(C(C)=O)C[C@H]1C"
"17487","CN1C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@H]2O[C@@H](CC(=O)NC3CCCCC3)CC[C@@H]21"
"17488","COc1ccc(-c2cc3nc(C)cc(N4CCN(C(=O)c5cccnc5)CC4)n3n2)cc1"
"17489","O=C(NC1CCCCC1)N1CC2(C1)[C@@H](c1ccccc1)[C@@H](CO)N2S(=O)(=O)Cc1ccccc1"
"17490","CO[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)[C@H](C)CN(C(=O)Nc1ccc(F)cc1)[C@H](C)CO"
"17491","CCCN1C[C@@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@@H]1C"
"17492","O=C(N1CCC(n2nc(-c3ccccc3)oc2=O)CC1)C1(c2ccc(Cl)cc2)CC1"
"17493","COC(=O)CCCCCCC(=O)N/N=C/c1cc2c(cc1Br)OCO2"
"17494","CC(C)CC#Cc1ccc([C@@H]2[C@@H](CO)N3C(=O)CN(C(=O)Nc4cc(F)ccc4F)C[C@H]23)cc1"
"17495","COc1ccccc1-c1ccc2n(c1=O)C[C@H]1[C@H](CO)[C@@H](C(=O)N3CCOCC3)[C@@H]2N1CC1CC1"
"17496","O=C(Nc1ccc(C(F)(F)F)cc1)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(-c2cccnc2)cc1"
"17497","CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Cc3ccccc3)ccc2OC[C@@H](C)N(C(C)=O)C[C@@H]1C"
"17498","COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(Cc1ccccc1Cl)CC31CCN(C(=O)CC2CC2)CC1"
"17499","CS(=O)(=O)Nc1ccc2c(c1)[C@@H]1C[C@H](CC(=O)NCc3ccccn3)O[C@H](CO)[C@@H]1O2"
"17500","CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)NCc3ccc(F)cc3)O[C@H]1CO2"
"17501","CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C"
"17502","COC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2CCC(F)(F)F)O1"
"17503","C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)C(=O)[C@H]1CCCN1C"
"17504","C[C@H]1CCCCO[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1"
"17505","CCCCCCCC(=O)c1c(O)cc(O)cc1CC(=O)OCC"
"17506","C[C@H]1CCCCO[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(N(C)C)ccc2O1"
"17507","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)C(=O)Nc1cccc(F)c1"
"17508","COCC(=O)Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)NCc3cccnc3)O[C@H](CO)[C@H]1O2"
"17509","Cc1ccccc1-c1ccc([C@@H]2[C@H]3CN(C(=O)c4cnccn4)C[C@@H]2N3)cc1"
"17510","CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1"
"17511","CN(C)c1cccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)c1"
"17512","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1"
"17513","C[C@@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)C(=O)Nc1ccccc1C(F)(F)F"
"17514","CN(C(=O)OC(C)(C)C)c1ccc(-c2nc3ccccc3s2)cc1"
"17515","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(C#Cc3ccccc3)cnc2O[C@H]1CN(C)C"
"17516","COc1ccc2c3c([nH]c2c1)[C@H](CO)N(S(C)(=O)=O)CC31CCN(CC2CCCC2)CC1"
"17517","C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#Cc3ccccn3)cnc2O[C@H]1CN(C)CC1CCCC1"
"17518","CO[C@H](CN(C)C(=O)C1CCOCC1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccccc1"
"17519","O=C1N[C@@H](c2ccccc2)COCn2nncc2CC[C@@H]1Cc1ccccc1"
"17520","COc1cccc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NCCCN4CCOCC4)CC[C@H]32)c1"
"17521","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc2cc(C#CC3CCCC3)ccc2S1(=O)=O"
"17522","O=C(CCCCCCC(=O)Nc1ccccc1O)N/N=C/c1ccc2c(c1)OCCO2"
"17523","CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccccc2Cl)CC1"
"17524","O=C(NC1CC1)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1"
"17525","C=C1C(=CC=C2CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O"
"17526","COc1ccccc1CN1[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@H]1[C@@H](C(=O)N(C)C)[C@@H]2CO"
"17527","COc1ccc2c3c(n(C)c2c1)[C@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CCN(C(=O)c2ccc3c(c2)OCO3)CC1"
"17528","O=C1CNC[C@H]2[C@@H](c3ccc(C4=CCCC4)cc3)[C@H](CO)N12"
"17529","OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1"
"17530","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)c3ccncc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccncc1"
"17531","O=c1[nH]cnc2[nH]ncc12"
"17532","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCC(F)(F)F)ccc2O[C@@H]1CN(C)Cc1ccncc1"
"17533","O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1)NC1CCCCC1"
"17534","CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)N3CCc4ccccc4C3)nc(-c3cccc(-c4ccncc4)c3)c2[C@H]1CCO"
"17535","C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C3=CCCCC3)cc2O[C@@H]1CN(C)CC1CCCC1"
"17536","CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)CC(F)(F)F)ccc2OC[C@@H](C)N(Cc2nccs2)C[C@@H]1C"
"17537","CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OC[C@H]2O[C@H](CC(=O)NCc3ccc(-c4ccccc4)cc3)CC[C@@H]21"
"17538","COC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@@H]2[C@H](CO)O1"
"17539","COc1ccc(CNc2cc(C)ccc2C)c(OC)c1"
"17540","N#C[C@H]1[C@@H](c2ccc(-c3cccnc3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1"
"17541","N#C[C@H]1[C@H](c2ccc(C3=CCCCC3)cc2)[C@H](CO)N1C(=O)NC1CCCCC1"
"17542","CN1C(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2OC[C@H]2O[C@@H](CC(=O)Nc3ccc4c(c3)COC4)CC[C@@H]21"
"17543","O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NC1CCCCC1"
